org.h2.mvstore.db.MVTable.<init>(Lorg/h2/command/ddl/CreateTableData;Lorg/h2/mvstore/db/MVTableEngine$Store;)V,0.005
org.h2.mvstore.db.MVTableEngine$Store.createTable(Lorg/h2/command/ddl/CreateTableData;)Lorg/h2/mvstore/db/MVTable;,0
org.h2.mvstore.db.MVTableEngine.createTable(Lorg/h2/command/ddl/CreateTableData;)Lorg/h2/table/TableBase;,0
org.h2.mvstore.db.MVTableEngine.createTable(Lorg/h2/command/ddl/CreateTableData;)Lorg/h2/table/Table;,0
org.h2.schema.Schema.createTable(Lorg/h2/command/ddl/CreateTableData;)Lorg/h2/table/Table;,0
org.h2.engine.Database.open(IILorg/h2/engine/ConnectionInfo;)V,0.005
org.h2.engine.Database.openDatabase(IIZLorg/h2/engine/ConnectionInfo;)V,0.005
org.h2.engine.Database.<init>(Lorg/h2/engine/ConnectionInfo;Ljava/lang/String;)V,0.005
org.h2.engine.Engine.openSession(Lorg/h2/engine/ConnectionInfo;ZZLjava/lang/String;)Lorg/h2/engine/Session;,0.005
org.h2.engine.Engine.openSession(Lorg/h2/engine/ConnectionInfo;)Lorg/h2/engine/Session;,0
org.h2.engine.Engine.createSessionAndValidate(Lorg/h2/engine/ConnectionInfo;)Lorg/h2/engine/Session;,0
org.h2.engine.Engine.createSession(Lorg/h2/engine/ConnectionInfo;)Lorg/h2/engine/Session;,0
org.h2.engine.Engine.createSession(Lorg/h2/engine/ConnectionInfo;)Lorg/h2/engine/SessionInterface;,0
org.h2.engine.SessionRemote.connectEmbeddedOrServer(Z)Lorg/h2/engine/SessionInterface;,0.005
org.h2.jdbc.JdbcConnection.<init>(Lorg/h2/engine/ConnectionInfo;Z)V,0.005
org.h2.jdbc.JdbcConnection.<init>(Ljava/lang/String;Ljava/util/Properties;Lorg/h2/store/FileLockMethod;Ljava/lang/String;Ljava/lang/String;IZZZI)V,0
edu.cmu.cs.mvelezce.bench.RunBenchC.run([Ljava/lang/String;)V,0.011
edu.cmu.cs.mvelezce.bench.RunBenchC.main([Ljava/lang/String;)V,0

